Groton Dept of Utilities,CT,Publicly Owned," 1,456 "," 10,945 "," 129,562 ",8.45
Jewett City City of,CT,Publicly Owned, 246 , 912 ," 8,336 ",10.94
Norwalk Third Taxing District,CT,Publicly Owned, 534 ," 2,098 "," 17,911 ",11.71
United Illuminating Co,CT,Investor Owned," 30,993 "," 258,568 "," 2,549,352 ",10.14
Wallingford Town of,CT,Publicly Owned," 3,374 "," 15,742 "," 233,183 ",6.75
City of Lewes,DE,Publicly Owned, 363 ," 1,119 "," 10,661 ",10.50
City of Milford,DE,Publicly Owned, 887 ," 5,279 "," 52,543 ",10.05
City of Seaford,DE,Publicly Owned, 603 ," 1,562 "," 15,446 ",10.11
Delaware Electric Coop Inc,DE,Cooperative," 5,805 "," 11,312 "," 147,250 ",7.68
Delmarva Power & Light Company,DE,Investor Owned," 30,145 "," 229,507 "," 3,266,959 ",7.03
Dover City of,DE,Publicly Owned," 2,841 "," 19,963 "," 226,404 ",8.82
New Castle Municipal Serv Comm,DE,Publicly Owned, 275 ," 3,997 "," 52,487 ",7.62
Newark City of,DE,Publicly Owned," 1,304 "," 6,732 "," 65,416 ",10.29
Town of Clayton,DE,Publicly Owned, 56 , 293 ," 3,338 ",8.78
Town of Middletown,DE,Publicly Owned, 507 ," 3,147 "," 32,245 ",9.76
Town of Smyrna,DE,Publicly Owned, 307 ," 1,083 "," 7,966 ",13.60
Potomac Electric Power Co,DC,Investor Owned," 21,744 "," 309,613 "," 4,115,543 ",7.52
Bartow City of,FL,Publicly Owned," 1,550 "," 5,536 "," 62,334 ",8.88
"Central Florida Elec Coop, Inc",FL,Cooperative," 2,226 "," 6,376 "," 73,674 ",8.65
"Choctawhatche Elec Coop, Inc",FL,Cooperative," 4,279 "," 10,094 "," 143,672 ",7.03
City of Alachua,FL,Publicly Owned, 612 ," 4,364 "," 53,188 ",8.20
City of Blountstown,FL,Publicly Owned, 300 ," 1,658 "," 23,870 ",6.95
City of Bushnell,FL,Publicly Owned, 263 ," 1,517 "," 16,276 ",9.32
City of Chattahoochee,FL,Publicly Owned, 203 , 554 ," 6,057 ",9.15
City of Clewiston,FL,Publicly Owned, 628 ," 4,645 "," 47,652 ",9.75
City of Fort Meade,FL,Publicly Owned, 318 ," 1,282 "," 11,721 ",10.94
City of Green Cove Springs,FL,Publicly Owned, 594 ," 4,723 "," 50,284 ",9.39
City of Homestead,FL,Publicly Owned," 3,765 "," 5,189 "," 52,755 ",9.84
City of Jacksonville Beach,FL,Publicly Owned," 5,308 "," 27,686 "," 291,664 ",9.49
City of Lake Worth,FL,Publicly Owned," 3,904 "," 24,221 "," 177,240 ",13.67
City of Lakeland,FL,Publicly Owned," 21,561 "," 64,939 "," 787,561 ",8.25
City of Leesburg,FL,Publicly Owned," 2,757 "," 5,471 "," 60,686 ",9.02
City of Mount Dora,FL,Publicly Owned," 2,366 "," 1,827 "," 21,286 ",8.58
City of Newberry,FL,Publicly Owned, 182 , 721 ," 7,798 ",9.25
City of Ocala,FL,Publicly Owned," 6,616 "," 12,600 "," 167,000 ",7.54
City of Starke,FL,Publicly Owned, 669 ," 4,730 "," 45,834 ",10.32
City of Tallahassee,FL,Publicly Owned," 14,413 "," 118,397 "," 1,566,961 ",7.56
City of Vero Beach,FL,Publicly Owned," 5,655 "," 25,868 "," 348,255 ",7.43
City of Wauchula,FL,Publicly Owned, 537 ," 3,506 "," 37,535 ",9.34
City of Williston,FL,Publicly Owned, 348 ," 2,046 "," 19,120 ",10.70
"Clay Electric Cooperative, Inc",FL,Cooperative," 14,324 "," 41,646 "," 576,600 ",7.22
"Escambia River Elec Coop, Inc",FL,Cooperative," 1,000 "," 3,321 "," 35,004 ",9.49
"Florida Keys El Coop Assn, Inc",FL,Cooperative," 4,983 "," 12,894 "," 143,204 ",9.00
Florida Power & Light Company,FL,Investor Owned," 447,508 "," 3,094,072 "," 41,847,336 ",7.39
Florida Power Corp,FL,Investor Owned," 175,937 "," 920,932 "," 14,527,200 ",6.34
Florida Public Utilities Co,FL,Investor Owned," 4,162 "," 16,032 "," 304,409 ",5.27
Fort Pierce Utilities Auth,FL,Publicly Owned," 4,340 "," 30,450 "," 359,762 ",8.46
Gainesville Regional Utilities,FL,Publicly Owned," 11,925 "," 56,275 "," 750,755 ",7.50
"Glades Electric Coop, Inc",FL,Cooperative," 4,034 "," 8,945 "," 83,575 ",10.70
"Gulf Coast Electric Coop, Inc",FL,Cooperative," 1,281 "," 4,129 "," 55,755 ",7.41
Gulf Power Co,FL,Investor Owned," 50,891 "," 222,008 "," 3,636,734 ",6.10
Havana Power & Light Company,FL,Publicly Owned, 236 , 998 ," 10,599 ",9.42
Jacksonville Electric Authority,FL,Publicly Owned," 41,496 "," 212,875 "," 3,903,196 ",5.45
Key West City of,FL,Publicly Owned," 5,346 "," 39,081 "," 399,485 ",9.78
Kissimmee Utility Authority,FL,Publicly Owned," 9,199 "," 32,640 "," 376,355 ",8.67
"Lee County Electric Coop, Inc",FL,Cooperative," 14,650 "," 69,099 "," 986,800 ",7.00
Moore Haven City of,FL,Publicly Owned, 126 , 530 ," 7,200 ",7.36
New Smyrna Beach City of,FL,Publicly Owned," 2,614 "," 4,812 "," 52,492 ",9.17
Okefenoke Rural El Member Corp,FL,Cooperative, 491 , 843 ," 10,295 ",8.19
Orlando Utilities Comm,FL,Publicly Owned," 32,621 "," 210,811 "," 3,359,303 ",6.28
"Peace River Electric Coop, Inc",FL,Cooperative," 4,394 "," 5,583 "," 57,601 ",9.69
Quincy City of,FL,Publicly Owned, 865 ," 6,413 "," 78,713 ",8.15
Reedy Creek Improvement Dist,FL,Publicly Owned," 1,199 "," 81,333 "," 1,124,109 ",7.24
"Sumter Electric Coop, Inc",FL,Cooperative," 11,613 "," 14,766 "," 151,897 ",9.72
Suwannee Valley Elec Coop Inc,FL,Cooperative," 1,653 "," 4,083 "," 43,622 ",9.36
"Talquin Electric Coop, Inc",FL,Cooperative," 4,018 "," 12,344 "," 159,177 ",7.75
Tampa Electric Co,FL,Investor Owned," 72,440 "," 584,924 "," 7,398,234 ",7.91
"Tri-County Electric Coop, Inc",FL,Cooperative," 1,558 "," 2,411 "," 24,389 ",9.89
"West Florida El Coop Assn, Inc",FL,Cooperative," 2,918 "," 4,355 "," 54,855 ",7.94
Withlacoochee River Elec Coop,FL,Cooperative," 15,655 "," 45,664 "," 658,581 ",6.93
Albany Water Gas & Light Comm,GA,Publicly Owned," 5,567 "," 34,991 "," 555,464 ",6.30
Altamaha Electric Member Corp,GA,Cooperative," 1,708 "," 5,519 "," 78,841 ",7.00
Amicalola Electric Member Corp,GA,Cooperative," 3,633 "," 6,806 "," 76,960 ",8.84
Blue Ridge Mountain E M C,GA,Cooperative," 5,435 "," 10,622 "," 125,804 ",8.44
Canoochee Electric Member Corp,GA,Cooperative, 279 ," 3,120 "," 42,338 ",7.37
Carroll Electric Member Corp,GA,Cooperative," 2,524 "," 9,555 "," 112,020 ",8.53
Cartersville City of,GA,Publicly Owned," 1,497 "," 11,441 "," 145,066 ",7.89
Central Georgia El Member Corp,GA,Cooperative," 3,782 "," 7,554 "," 87,114 ",8.67
Chattanooga City of,GA,Publicly Owned," 1,308 "," 4,264 "," 60,181 ",7.09
City of Acworth,GA,Publicly Owned, 626 ," 2,262 "," 26,810 ",8.44
City of Adel,GA,Publicly Owned, 485 ," 2,897 "," 32,337 ",8.96
City of Barnesville,GA,Publicly Owned, 271 ," 1,843 "," 25,300 ",7.28
City of Blakely,GA,Publicly Owned, 459 ," 2,872 "," 33,000 ",8.70
City of Buford,GA,Publicly Owned, 684 ," 4,382 "," 52,215 ",8.39
City of Cairo,GA,Publicly Owned, 662 ," 3,374 "," 40,271 ",8.38
City of Calhoun,GA,Publicly Owned," 1,087 "," 7,752 "," 85,505 ",9.07
City of Camilla,GA,Publicly Owned, 649 ," 1,540 "," 17,582 ",8.76
City of Chickamauga,GA,Publicly Owned, 152 , 988 ," 16,808 ",5.88
City of College Park,GA,Publicly Owned, 743 ," 12,157 "," 186,320 ",6.52
City of Commerce,GA,Publicly Owned, 377 ," 1,475 "," 16,029 ",9.20
City of Doerun,GA,Publicly Owned, 77 , 238 ," 2,227 ",10.69
City of Douglas,GA,Publicly Owned," 1,385 "," 13,967 "," 226,391 ",6.17
City of East Point,GA,Publicly Owned," 1,665 "," 12,477 "," 177,304 ",7.04
City of Elberton,GA,Publicly Owned," 1,027 "," 4,558 "," 66,482 ",6.86
City of Ellaville,GA,Publicly Owned, 164 , 575 ," 6,447 ",8.92
City of Fairburn,GA,Publicly Owned, 361 ," 1,103 "," 21,162 ",5.21
City of Forsyth,GA,Publicly Owned, 467 ," 2,587 "," 24,997 ",10.35
City of Griffin,GA,Publicly Owned," 2,033 "," 15,512 "," 170,195 ",9.11
City of Hampton,GA,Publicly Owned, 104 , 325 ," 4,100 ",7.93
City of La Grange,GA,Publicly Owned," 1,761 "," 9,642 "," 112,168 ",8.60
City of LaFayette,GA,Publicly Owned, 529 ," 2,476 "," 26,573 ",9.32
City of Lawrenceville,GA,Publicly Owned," 1,635 "," 14,176 "," 229,123 ",6.19
City of Mansfield,GA,Publicly Owned, 23 , 74 , 773 ,9.57
City of Marietta,GA,Publicly Owned," 10,474 "," 56,375 "," 620,870 ",9.08
City of Monticello,GA,Publicly Owned, 213 ," 1,033 "," 9,710 ",10.64
City of Norcross,GA,Publicly Owned, 727 ," 4,449 "," 59,933 ",7.42
City of Palmetto,GA,Publicly Owned, 181 , 545 ," 5,563 ",9.80
City of Quitman,GA,Publicly Owned, 454 ," 2,471 "," 28,114 ",8.79
City of Sandersville,GA,Publicly Owned, 422 ," 3,940 "," 53,465 ",7.37
City of Sylvania,GA,Publicly Owned, 420 ," 2,614 "," 27,721 ",9.43
City of Sylvester,GA,Publicly Owned, 438 ," 2,490 "," 28,286 ",8.80
City of Thomaston,GA,Publicly Owned, 578 ," 4,165 "," 49,849 ",8.36
City of Thomasville,GA,Publicly Owned," 2,425 "," 20,305 "," 322,504 ",6.30
City of Washington,GA,Publicly Owned, 389 ," 1,949 "," 25,546 ",7.63
City of West Point,GA,Publicly Owned, 354 ," 2,497 "," 27,151 ",9.20
City of Whigham,GA,Publicly Owned, 56 , 96 , 911 ,10.54
Coastal Electric Member Corp,GA,Cooperative," 1,579 "," 3,380 "," 44,021 ",7.68
Cobb Electric Membership Corp,GA,Cooperative," 17,462 "," 76,604 "," 1,060,318 ",7.22
Colquitt Electric Membership Corp,GA,Cooperative," 4,113 "," 7,833 "," 97,165 ",8.06
Covington City of,GA,Publicly Owned," 1,557 "," 11,213 "," 118,955 ",9.43
Coweta-Fayette El Member Corp,GA,Cooperative," 4,265 "," 18,619 "," 209,502 ",8.89
Crisp County Power Comm,GA,Publicly Owned," 2,413 "," 8,039 "," 114,943 ",6.99
Dalton Utilities,GA,Publicly Owned," 2,918 "," 25,298 "," 577,050 ",4.38
Diverse Power Incorporated,GA,Cooperative," 3,027 "," 6,448 "," 78,362 ",8.23
Excelsior Electric Member Corp,GA,Cooperative," 1,422 "," 3,029 "," 37,807 ",8.01
Fitzgerald Wtr Lgt & Bond Comm,GA,Publicly Owned, 655 ," 3,296 "," 36,889 ",8.93
Flint Electric Membership Corp,GA,Cooperative," 7,995 "," 25,425 "," 367,775 ",6.91
Fort Valley Utility Comm,GA,Publicly Owned, 625 ," 4,362 "," 50,463 ",8.64
Georgia Power Co,GA,Investor Owned," 258,513 "," 1,705,953 "," 27,356,003 ",6.24
Grady Electric Membership Corp,GA,Cooperative, 644 ," 2,075 "," 23,802 ",8.72
GreyStone Power Corporation,GA,Cooperative," 8,438 "," 35,383 "," 461,671 ",7.66
Habersham Electric Membership Corp,GA,Cooperative," 2,180 "," 6,012 "," 83,670 ",7.19
Hart Electric Member Corp,GA,Cooperative," 5,763 "," 9,997 "," 118,478 ",8.44
Haywood Electric Member Corp,GA,Cooperative, 1 , 1 , 18 ,5.56
Hogansville City of,GA,Publicly Owned, 180 , 651 ," 8,125 ",8.01
Irwin Electric Membership Corp,GA,Cooperative, 748 ," 1,743 "," 14,495 ",12.02
Jackson City of,GA,Publicly Owned, 395 ," 1,911 "," 18,887 ",10.12
Jackson Electric Member Corp,GA,Cooperative," 14,816 "," 88,839 "," 1,165,344 ",7.62
Jefferson Electric Member Corp,GA,Cooperative," 1,612 "," 5,093 "," 60,345 ",8.44
Lamar Electric Membership Corp,GA,Cooperative, 961 ," 2,320 "," 26,503 ",8.75
Little Ocmulgee El Member Corp,GA,Cooperative, 163 ," 2,014 "," 37,137 ",5.42
Middle Georgia El Member Corp,GA,Cooperative," 2,158 "," 3,393 "," 35,881 ",9.46
Mitchell Electric Member Corp,GA,Cooperative," 2,432 "," 6,134 "," 75,100 ",8.17
"Monroe Water, Light & Gas Comm",GA,Publicly Owned, 720 ," 5,900 "," 70,210 ",8.40
Moultrie City of,GA,Publicly Owned," 1,039 "," 6,692 "," 77,164 ",8.67
"Newnan Wtr, Sewer & Light Comm",GA,Publicly Owned," 1,226 "," 9,986 "," 141,844 ",7.04
North Georgia Elec Member Corp,GA,Cooperative," 13,152 "," 32,857 "," 468,679 ",7.01
Ocmulgee Electric Member Corp,GA,Cooperative, 946 ," 2,198 "," 26,528 ",8.29
Oconee Electric Member Corp,GA,Cooperative, 938 ," 1,953 "," 21,743 ",8.98
Okefenoke Rural El Member Corp,GA,Cooperative," 1,576 "," 3,475 "," 46,159 ",7.53
Oxford City of,GA,Publicly Owned, 73 , 602 ," 5,681 ",10.60
Pataula Electric Member Corp,GA,Cooperative, 422 , 830 ," 9,352 ",8.88
Planters Electric Member Corp,GA,Cooperative," 1,061 "," 1,425 "," 18,181 ",7.84
Rayle Electric Membership Corp,GA,Cooperative," 1,258 "," 1,952 "," 22,023 ",8.86
Satilla Rural Elec Member Corporation,GA,Cooperative," 2,270 "," 6,761 "," 81,102 ",8.34
Savannah Electric & Power Co,GA,Investor Owned," 17,381 "," 116,180 "," 1,587,662 ",7.32
Sawnee Electric Membership Corporation,GA,Cooperative," 13,043 "," 53,120 "," 624,349 ",8.51
Slash Pine Elec Member Corp,GA,Cooperative, 303 , 683 ," 10,099 ",6.76
Snapping Shoals El Member Corp,GA,Cooperative," 4,012 "," 13,625 "," 191,367 ",7.12
Sumter Electric Member Corp,GA,Cooperative," 4,324 "," 5,256 "," 47,847 ",10.99
Three Notch Elec Member Corp,GA,Cooperative," 1,007 "," 3,558 "," 33,019 ",10.78
Tri-County Elec Member Corp,GA,Cooperative," 1,339 "," 3,796 "," 49,046 ",7.74
Tri-State Electric Member Corp,GA,Cooperative," 1,804 "," 5,356 "," 66,312 ",8.08
Upson Elec Member Corp,GA,Cooperative," 1,063 "," 1,337 "," 13,467 ",9.93
Walton Electric Member Corp,GA,Cooperative," 7,803 "," 36,790 "," 471,808 ",7.80
Washington Elec Member Corp,GA,Cooperative, 507 ," 3,852 "," 48,192 ",7.99
Hawaii Electric Light Co Inc,HI,Investor Owned," 11,287 "," 88,963 "," 426,906 ",20.84
Hawaiian Electric Co Inc,HI,Investor Owned," 33,290 "," 317,919 "," 2,401,376 ",13.24
Kauai Island Utility Coop,HI,Cooperative," 7,475 "," 28,075 "," 118,269 ",23.74
Maui Electric Co Ltd,HI,Investor Owned," 9,027 "," 74,893 "," 394,431 ",18.99
Atlanta Power Company Inc,ID,Investor Owned, 6 , 19 , 90 ,21.11
Avista Corp,ID,Investor Owned," 15,103 "," 62,678 "," 916,427 ",6.84
City of Albion,ID,Publicly Owned, 21 , 39 , 997 ,3.91
City of Bonners Ferry,ID,Publicly Owned, 464 ," 1,086 "," 18,816 ",5.77
City of Burley,ID,Publicly Owned, 663 ," 2,864 "," 61,791 ",4.63
City of Declo,ID,Publicly Owned, 20 , 45 ," 1,018 ",4.42
City of Minidoka,ID,Publicly Owned, 2 , 5 , 98 ,5.10
City of Plummer,ID,Publicly Owned, 129 , 402 ," 7,387 ",5.44
City of Soda Springs,ID,Publicly Owned, 297 , 752 ," 10,589 ",7.10
City of Weiser,ID,Publicly Owned, 337 , 658 ," 20,200 ",3.26
Clearwater Power Company,ID,Cooperative, 721 ," 1,863 "," 24,790 ",7.52
East End Mutual Elec Co Ltd,ID,Cooperative, 212 , 286 ," 7,000 ",4.09
Fall River Rural Elec Coop Inc,ID,Cooperative," 1,898 "," 5,290 "," 85,627 ",6.18
"Farmers Electric Company, Ltd",ID,Cooperative, 17 , 71 ," 1,840 ",3.86
Heyburn City of,ID,Publicly Owned, 91 , 304 ," 5,383 ",5.65
"Idaho Cnty L&P Coop Assn, Inc",ID,Cooperative, 254 , 679 ," 8,289 ",8.19
Idaho Falls City of,ID,Publicly Owned," 3,412 "," 22,514 "," 294,047 ",7.66
Idaho Power Co,ID,Investor Owned," 51,537 "," 166,683 "," 3,361,557 ",4.96
Inland Power & Light Company,ID,Cooperative, 75 , 121 ," 2,426 ",4.99
Kootenai Electric Coop Inc,ID,Cooperative," 1,404 "," 4,858 "," 83,056 ",5.85
Lost River Electric Coop Inc,ID,Cooperative, 207 , 300 ," 4,071 ",7.37
Lower Valley Energy Inc,ID,Cooperative, 221 , 216 ," 4,013 ",5.38
"Missoula Electric Coop, Inc",ID,Cooperative, 23 , 48 , 917 ,5.23
"Northern Lights, Inc",ID,Cooperative, 602 ," 2,214 "," 30,454 ",7.27
PacifiCorp,ID,Investor Owned," 7,125 "," 21,435 "," 369,488 ",5.80
Raft River Rural Elec Coop Inc,ID,Cooperative, 235 , 689 ," 13,706 ",5.03
Rupert City of,ID,Publicly Owned, 372 ," 2,129 "," 29,769 ",7.15
Salmon River Electric Coop Inc,ID,Cooperative, 323 ," 1,956 "," 30,629 ",6.39
"South Side Electric, Inc",ID,Cooperative, 70 , 777 ," 23,250 ",3.34
"United Electric Co-op, Inc",ID,Cooperative, 768 ," 2,738 "," 43,740 ",6.26
Adams Electric Coop,IL,Cooperative, 179 ," 2,257 "," 33,248 ",6.79
Altamont City of,IL,Publicly Owned, 200 , 577 ," 8,231 ",7.01
Cairo Public Utility Company,IL,Publicly Owned, 450 ," 1,995 "," 22,147 ",9.01
Carlyle City of,IL,Publicly Owned, 273 ," 1,050 "," 13,684 ",7.67
Carmi City of,IL,Publicly Owned, 612 ," 1,401 "," 20,052 ",6.99
Central Illinois Light Co,IL,Investor Owned," 23,141 "," 127,706 "," 1,810,354 ",7.05
Central Illinois Pub Serv Co,IL,Investor Owned," 41,675 "," 158,276 "," 2,210,434 ",7.16
City of Albany,IL,Publicly Owned, 44 , 72 ," 1,014 ",7.10
City of Allendale,IL,Publicly Owned, 14 , 57 , 514 ,11.09
City of Batavia,IL,Publicly Owned, 745 ," 10,399 "," 177,147 ",5.87
City of Breese,IL,Publicly Owned, 244 ," 1,026 "," 15,805 ",6.49
City of Bushnell,IL,Publicly Owned, 286 , 649 ," 9,542 ",6.80
City of Casey,IL,Publicly Owned, 328 ," 1,586 "," 22,601 ",7.02
City of Fairfield,IL,Publicly Owned, 466 ," 1,831 "," 27,628 ",6.63
City of Farmer City,IL,Publicly Owned, 176 , 431 ," 5,286 ",8.15
City of Flora,IL,Publicly Owned, 303 , 353 ," 4,526 ",7.80
City of Geneva,IL,Publicly Owned," 1,763 "," 13,285 "," 246,690 ",5.39
City of Highland,IL,Publicly Owned, 564 , 675 ," 8,513 ",7.93
City of Marshall,IL,Publicly Owned, 337 , 647 ," 7,267 ",8.90
City of Mascoutah,IL,Publicly Owned, 277 ," 1,195 "," 11,165 ",10.70
City of Metropolis,IL,Publicly Owned, 420 ," 1,432 "," 19,663 ",7.28
City of Newton,IL,Publicly Owned, 298 , 863 ," 14,476 ",5.96
City of Peru,IL,Publicly Owned, 746 ," 3,146 "," 44,630 ",7.05
City of Princeton,IL,Publicly Owned, 660 ," 1,083 "," 14,183 ",7.64
City of Rock Falls,IL,Publicly Owned, 444 ," 1,394 "," 15,603 ",8.93
City of Springfield,IL,Publicly Owned," 11,361 "," 80,250 "," 1,083,362 ",7.41
City of St Charles,IL,Publicly Owned," 1,725 "," 11,619 "," 182,604 ",6.36
City of Sullivan,IL,Publicly Owned, 535 ," 1,850 "," 19,685 ",9.40
Clay Electric Coop Inc,IL,Cooperative, 327 , 977 ," 9,371 ",10.43
"Clinton County Elec Coop, Inc",IL,Cooperative, 572 ," 3,029 "," 42,317 ",7.16
Coles-Moultrie Electric Coop,IL,Cooperative, 888 ," 3,064 "," 36,174 ",8.47
Commonwealth Edison Co,IL,Investor Owned," 334,221 "," 2,137,072 "," 28,575,395 ",7.48
Corn Belt Energy Corporation,IL,Cooperative," 1,562 "," 8,588 "," 97,114 ",8.84
Eastern Illinois Elec Coop,IL,Cooperative, 851 ," 2,870 "," 32,425 ",8.85
"Edgar Electric Co-op, Assn",IL,Cooperative, 299 ," 1,888 "," 22,541 ",8.38
Egyptian Electric Coop Assn,IL,Cooperative, 929 ," 4,405 "," 65,275 ",6.75
Farmers Mutual Electric Co,IL,Cooperative, 134 , 311 ," 2,891 ",10.76
Freeburg Village of,IL,Publicly Owned, 65 , 343 ," 6,751 ",5.08
Geneseo City of,IL,Publicly Owned, 481 ," 1,403 "," 16,477 ",8.51
Illinois Power Co,IL,Investor Owned," 70,865 "," 362,621 "," 4,785,609 ",7.58
Illinois Rural Electric Coop,IL,Cooperative, 184 ," 1,800 "," 20,699 ",8.70
Interstate Power and Light Co,IL,Investor Owned," 1,995 "," 3,803 "," 54,038 ",7.04
Jo-Carroll Energy Coop Inc,IL,Cooperative, 436 ," 1,680 "," 23,123 ",7.27
M J M Electric Cooperative Inc,IL,Cooperative, 147 ," 1,500 "," 22,439 ",6.68
McDonough Power Coop,IL,Cooperative, 189 , 533 ," 5,000 ",10.66
McLeansboro City of,IL,Publicly Owned, 222 , 795 ," 8,853 ",8.98
Menard Electric Coop,IL,Cooperative, 494 ," 2,071 "," 20,074 ",10.32
MidAmerican Energy Co,IL,Investor Owned," 8,984 "," 37,747 "," 680,503 ",5.55
"Monroe County Elec Coop, Inc",IL,Cooperative, 94 , 644 ," 8,582 ",7.50
Mt Carmel Public Utility Co,IL,Investor Owned, 850 ," 1,446 "," 14,719 ",9.82
Naperville City of,IL,Publicly Owned," 4,923 "," 33,827 "," 544,312 ",6.21
Norris Electric Coop,IL,Cooperative," 1,358 "," 1,284 "," 15,651 ",8.20
Oglesby City of,IL,Publicly Owned, 180 , 347 ," 4,080 ",8.50
Red Bud City of,IL,Publicly Owned, 314 ," 1,138 "," 17,234 ",6.60
Rochelle Municipal Utilities,IL,Publicly Owned, 977 ," 4,250 "," 51,672 ",8.22
Rock County Electric Coop Assn,IL,Cooperative, 1 , 1 , 19 ,5.26
Roodhouse City of,IL,Publicly Owned, 250 , 208 ," 2,205 ",9.43
Rural Electric Conven Coop,IL,Cooperative, 340 ," 1,595 "," 16,979 ",9.39
"Shelby Electric Coop, Inc",IL,Cooperative, 134 ," 2,292 "," 33,604 ",6.82
South Beloit Wtr Gas & Elec Co,IL,Investor Owned, 903 ," 3,293 "," 44,707 ",7.37
"Southeastern IL Elec Coop, Inc",IL,Cooperative," 2,288 "," 3,951 "," 42,711 ",9.25
Southern Illinois Elec Coop,IL,Cooperative, 468 ," 2,189 "," 28,953 ",7.56
Southwestern Electric Coop Inc,IL,Cooperative, 443 ," 5,310 "," 79,419 ",6.69
"Spoon River Electric Coop, Inc",IL,Cooperative, 286 , 924 ," 12,215 ",7.56
"Tri-County Electric Coop, Inc",IL,Cooperative, 271 ," 3,010 "," 36,904 ",8.16
Union Electric Co,IL,Investor Owned," 8,915 "," 40,409 "," 796,076 ",5.08
Village of Bethany,IL,Publicly Owned, 71 , 211 ," 2,600 ",8.12
Village of Chatham,IL,Publicly Owned, 330 ," 1,230 "," 13,008 ",9.46
Village of Greenup,IL,Publicly Owned, 167 , 429 ," 5,981 ",7.17
Village of Ladd,IL,Publicly Owned, 59 , 161 ," 3,512 ",4.58
Village of Rantoul,IL,Publicly Owned, 493 ," 1,251 "," 14,326 ",8.73
Village of Riverton,IL,Publicly Owned, 65 , 355 ," 4,809 ",7.38
Waterloo City of,IL,Publicly Owned, 319 , 463 ," 6,528 ",7.09
Wayne-White Counties Elec Coop,IL,Cooperative," 1,052 "," 2,410 "," 27,947 ",8.62
Western Illinois Elec Coop,IL,Cooperative, 88 , 508 ," 6,364 ",7.98
Winnetka Village of,IL,Publicly Owned, 542 ," 3,340 "," 41,058 ",8.13
Bartholomew County Rural E M C,IN,Cooperative, 623 ," 2,250 "," 32,536 ",6.92
Boone County Rural EMC,IN,Cooperative, 470 ," 2,561 "," 41,343 ",6.19
Bremen Electric Light & Power Co,IN,Publicly Owned, 400 , 904 ," 14,490 ",6.24
Cannelton Utilities,IN,Publicly Owned, 170 , 257 ," 4,184 ",6.14
Carroll County REMC,IN,Cooperative, 69 , 825 ," 12,157 ",6.79
City of Anderson,IN,Publicly Owned," 3,490 "," 17,755 "," 321,714 ",5.52
City of Auburn,IN,Publicly Owned, 815 ," 1,667 "," 25,696 ",6.49
City of Bluffton,IN,Publicly Owned, 860 ," 1,981 "," 31,288 ",6.33
City of Columbia City,IN,Publicly Owned, 640 ," 1,712 "," 25,320 ",6.76
City of Frankfort,IN,Publicly Owned," 1,356 "," 2,719 "," 51,568 ",5.27
City of Garrett,IN,Publicly Owned, 278 , 682 ," 9,304 ",7.33
City of Gas City,IN,Publicly Owned, 300 ," 1,695 "," 28,009 ",6.05
City of Greendale,IN,Publicly Owned, 265 , 977 ," 12,531 ",7.80
City of Greenfield,IN,Publicly Owned, 839 ," 4,269 "," 87,795 ",4.86
City of Jasper,IN,Publicly Owned," 1,144 "," 5,805 "," 114,173 ",5.08
City of Lebanon,IN,Publicly Owned," 1,158 "," 1,946 "," 35,067 ",5.55
City of Linton,IN,Publicly Owned, 422 ," 2,017 "," 32,862 ",6.14
City of Logansport,IN,Publicly Owned," 1,836 "," 4,574 "," 78,120 ",5.86
City of Mishawaka,IN,Publicly Owned," 3,535 "," 22,667 "," 400,324 ",5.66
City of New Ross,IN,Publicly Owned, 17 , 33 , 496 ,6.65
City of Rensselaer,IN,Publicly Owned, 501 ," 1,361 "," 24,968 ",5.45
