Omaha Public Power District,NE,Publicly Owned, 127 ," 87,457 "," 2,579,700 ",3.39,,
Perennial Public Power Dist,NE,Publicly Owned," 1,684 "," 5,900 "," 112,082 ",5.26,,
Polk County Rural Pub Pwr Dist,NE,Publicly Owned, 1 , 76 ," 1,032 ",7.36,,
Roosevelt Public Power Dist,NE,Publicly Owned, 416 , 878 ," 12,805 ",6.86,,
Scribner City of,NE,Publicly Owned, 1 , 6 , 106 ,5.66,,
Seward County Rrl Pub Pwr Dist,NE,Publicly Owned, 2 , 227 ," 4,941 ",4.59,,
South Central Public Pwr Dist,NE,Publicly Owned, 7 ," 1,151 "," 22,232 ",5.18,,
Southern Public Power District,NE,Publicly Owned," 8,194 "," 29,051 "," 564,973 ",5.14,,
Southwest Public Power Dist,NE,Publicly Owned, 13 , 454 ," 8,947 ",5.07,,
Stanton County Public Pwr Dist,NE,Publicly Owned, 1 , 240 ," 3,772 ",6.36,,
Village of Bradshaw,NE,Publicly Owned, 7 , 50 , 899 ,5.56,,
Village of Campbell,NE,Publicly Owned, 2 , 5 , 83 ,6.02,,
Village of De Witt,NE,Publicly Owned, 1 , 847 ," 15,784 ",5.37,,
Village of Lyman,NE,Publicly Owned, 18 , 156 ," 3,057 ",5.10,,
Village of Morrill,NE,Publicly Owned, 7 , 225 ," 3,374 ",6.67,,
Village of Polk,NE,Publicly Owned, 1 , 73 , 783 ,9.32,,
Village of Wauneta,NE,Publicly Owned, 15 , 24 , 287 ,8.36,,
Wahoo City of,NE,Publicly Owned, 81 ," 1,065 "," 23,290 ",4.57,,
Wheat Belt Public Power Dist,NE,Publicly Owned, 7 , 909 ," 12,771 ",7.12,,
Y-W Electric Assn Inc,NE,Cooperative, 68 , 468 ," 5,688 ",8.23,,
Alamo Power District No 3,NV,Publicly Owned, 32 , 80 ," 1,579 ",5.07,,
Caliente City of,NV,Publicly Owned, 3 , 10 , 151 ,6.62,,
City of Fallon,NV,Publicly Owned, 1 , 242 ," 2,324 ",10.41,,
Colorado River Comm of Nevada,NV,Publicly Owned, 5 ," 22,057 "," 709,550 ",3.11,,
"Harney Electric Coop, Inc",NV,Cooperative, 193 , 388 ," 7,373 ",5.26,,
Lincoln County Power Dist No 1,NV,Publicly Owned, 93 , 713 ," 17,694 ",4.03,,
"Mt Wheeler Power, Inc",NV,Cooperative, 90 ," 3,662 "," 49,096 ",7.46,,
Nevada Power Company,NV,Investor Owned," 1,380 "," 529,744 "," 6,649,427 ",7.97,,
Plumas-Sierra Rural Elec Coop,NV,Cooperative, 2 , 1 , 6 ,16.67,,
Raft River Rural Elec Coop Inc,NV,Cooperative, 142 , 84 ," 2,203 ",3.81,,
Sierra Pacific Power Co,NV,Investor Owned, 99 ," 271,054 "," 3,674,968 ",7.38,,
Wells Rural Electric Co,NV,Cooperative, 84 ," 20,985 "," 509,414 ",4.12,,
Connecticut Valley Elec Co Inc,NH,Investor Owned, 3 ," 1,791 "," 20,256 ",8.84,,
Granite State Electric Co,NH,Investor Owned, 228 ," 5,815 "," 67,194 ",8.65,,
New Hampshire Elec Coop Inc,NH,Cooperative, 11 ," 4,379 "," 45,086 ",9.71,,
Precinct of Woodsville,NH,Publicly Owned, 9 , 687 ," 8,533 ",8.05,,
Public Service Co of NH,NH,Investor Owned," 2,758 "," 159,559 "," 1,683,785 ",9.48,,
Town of Ashland,NH,Publicly Owned, 4 , 445 ," 6,000 ",7.42,,
Town of Littleton,NH,Publicly Owned, 25 ," 2,731 "," 39,700 ",6.88,,
Town of Wolfeboro,NH,Publicly Owned, 15 ," 1,329 "," 13,664 ",9.73,,
Unitil Energy Systems,NH,Investor Owned, 128 ," 29,212 "," 319,517 ",9.14,,
Atlantic City Electric Co,NJ,Investor Owned," 1,000 "," 59,981 "," 689,167 ",8.70,,
Borough of Milltown,NJ,Publicly Owned, 20 ," 1,166 "," 10,071 ",11.58,,
Borough of South River,NJ,Publicly Owned, 37 , 540 ," 4,798 ",11.25,,
Jersey Central Power & Lt Co,NJ,Investor Owned," 2,641 "," 173,208 "," 2,200,563 ",7.87,,
Public Service Elec & Gas Co,NJ,Investor Owned," 8,324 "," 360,612 "," 5,157,335 ",6.99,,
Rockland Electric Co,NJ,Investor Owned, 97 ," 4,469 "," 56,174 ",7.96,,
Sussex Rural Electric Coop Inc,NJ,Cooperative, 15 ," 1,040 "," 12,702 ",8.19,,
Vineland City of,NJ,Publicly Owned, 51 ," 17,043 "," 204,455 ",8.34,,
"Central New Mexico El Coop, Inc",NM,Cooperative, 174 ," 2,265 "," 37,743 ",6.00,,
"Central Valley Elec Coop, Inc",NM,Cooperative," 1,429 "," 26,080 "," 543,383 ",4.80,,
City of Farmington,NM,Publicly Owned, 6 ," 24,930 "," 485,768 ",5.13,,
"Columbus Electric Coop, Inc",NM,Cooperative, 1 , 758 ," 11,521 ",6.58,,
Continental Divide El Coop Inc,NM,Cooperative, 10 ," 8,692 "," 209,191 ",4.16,,
El Paso Electric Company,NM,Investor Owned, 25 ," 5,375 "," 97,058 ",5.54,,
"Jemez Mountains Elec Coop, Inc",NM,Cooperative, 5 ," 1,198 "," 14,478 ",8.27,,
"Kit Carson Electric Coop, Inc",NM,Cooperative, 10 ," 3,431 "," 56,943 ",6.03,,
"Lea County Electric Coop, Inc",NM,Cooperative, 17 ," 11,558 "," 263,756 ",4.38,,
Los Alamos County,NM,Publicly Owned, 3 ," 27,339 "," 418,815 ",6.53,,
"Mora-San Miguel Elec Coop, Inc",NM,Cooperative, 1 , 353 ," 4,674 ",7.55,,
Navajo Tribal Utility Auth,NM,Publicly Owned, 1 ," 1,412 "," 51,233 ",2.76,,
Northern Rio Arriba E Coop Inc,NM,Cooperative, 75 , 845 ," 10,759 ",7.85,,
Otero County Electric Coop Inc,NM,Cooperative, 137 ," 3,195 "," 37,487 ",8.52,,
Public Service Co of NM,NM,Investor Owned, 296 ," 67,388 "," 1,346,940 ",5.00,,
Raton Public Service Company,NM,Publicly Owned, 32 ," 1,084 "," 14,188 ",7.64,,
Roosevelt County Elec Coop Inc,NM,Cooperative," 1,494 "," 7,665 "," 118,876 ",6.45,,
"Socorro Electric Coop, Inc",NM,Cooperative, 9 ," 2,665 "," 39,138 ",6.81,,
Southwestern Electric Coop Inc,NM,Cooperative, 1 ," 13,484 "," 385,789 ",3.50,,
Southwestern Public Service Co,NM,Investor Owned, 44 ," 44,576 "," 1,172,391 ",3.80,,
"Springer Electric Coop, Inc",NM,Cooperative, 2 ," 2,146 "," 63,186 ",3.40,,
Texas-New Mexico Power Co,NM,Investor Owned, 2 ," 33,088 "," 465,900 ",7.10,,
Bath Electric Gas & Water Sys,NY,Publicly Owned, 25 , 650 ," 18,015 ",3.61,,
Central Hudson Gas & Elec Corp,NY,Investor Owned," 1,026 "," 41,471 "," 552,664 ",7.50,,
City of Plattsburgh,NY,Publicly Owned, 5 ," 5,496 "," 238,770 ",2.30,,
City of Salamanca,NY,Publicly Owned, 67 ," 1,113 "," 33,988 ",3.27,,
City of Sherrill,NY,Publicly Owned, 16 , 969 ," 37,417 ",2.59,,
Consolidated Edison Co-NY Inc,NY,Investor Owned, 298 ," 60,780 "," 403,022 ",15.08,,
Delaware County Elec Coop Inc,NY,Cooperative, 2 , 483 ," 8,325 ",5.80,,
Energetix,NY,Power Marketer, 993 ," 12,103 "," 137,616 ",8.79,,
Jamestown Board of Public Util,NY,Publicly Owned, 133 ," 6,704 "," 177,706 ",3.77,,
Mohawk Municipal Comm,NY,Publicly Owned, 1 , 79 ," 1,775 ",4.45,,
New York State Elec & Gas Corp,NY,Investor Owned," 12,580 "," 255,253 "," 3,313,581 ",7.70,,
Niagara Mohawk Power Corp,NY,Investor Owned," 1,218 "," 370,968 "," 2,627,485 ",14.12,,
Orange & Rockland Utils Inc,NY,Investor Owned, 80 ," 19,043 "," 241,796 ",7.88,,
Pennsylvania Electric Co,NY,Investor Owned, 12 ," 1,335 "," 18,755 ",7.12,,
Philadelphia Village of,NY,Publicly Owned, 13 , 79 ," 1,877 ",4.21,,
Rochester Gas and Electric Corporation,NY,Investor Owned, 809 ," 81,249 "," 1,196,974 ",6.79,,
Town of Massena,NY,Publicly Owned, 169 ," 2,099 "," 60,906 ",3.45,,
Village of Akron,NY,Publicly Owned, 37 ," 1,238 "," 34,513 ",3.59,,
Village of Arcade,NY,Publicly Owned, 18 ," 1,314 "," 44,602 ",2.95,,
Village of Bergen,NY,Publicly Owned, 6 ," 1,066 "," 18,472 ",5.77,,
Village of Boonville,NY,Publicly Owned, 64 , 761 ," 21,546 ",3.53,,
Village of Brocton,NY,Publicly Owned, 2 , 57 ," 1,614 ",3.53,,
Village of Castile,NY,Publicly Owned, 13 , 69 ," 1,538 ",4.49,,
Village of Endicott,NY,Publicly Owned, 49 , 658 ," 17,157 ",3.84,,
Village of Fairport,NY,Publicly Owned, 13 ," 1,604 "," 74,508 ",2.15,,
Village of Frankfort,NY,Publicly Owned, 3 , 269 ," 5,108 ",5.27,,
Village of Greene,NY,Publicly Owned, 45 , 659 ," 18,275 ",3.61,,
Village of Greenport,NY,Publicly Owned, 6 , 350 ," 4,838 ",7.23,,
Village of Groton,NY,Publicly Owned, 10 , 293 ," 6,061 ",4.83,,
Village of Hamilton,NY,Publicly Owned, 83 ," 1,260 "," 33,576 ",3.75,,
Village of Holley,NY,Publicly Owned, 26 , 391 ," 13,200 ",2.96,,
Village of Ilion,NY,Publicly Owned, 108 , 637 ," 19,861 ",3.21,,
Village of Little Valley,NY,Publicly Owned, 6 , 266 ," 5,191 ",5.12,,
Village of Marathon,NY,Publicly Owned, 46 , 264 ," 8,405 ",3.14,,
Village of Mayville,NY,Publicly Owned, 7 , 319 ," 7,725 ",4.13,,
Village of Penn Yan,NY,Publicly Owned, 58 ," 1,505 "," 44,473 ",3.38,,
Village of Richmondville,NY,Publicly Owned, 28 , 193 ," 4,163 ",4.64,,
Village of Rouses Point,NY,Publicly Owned, 5 ," 3,583 "," 102,153 ",3.51,,
Village of Sherburne,NY,Publicly Owned, 1 , 370 ," 12,084 ",3.06,,
Village of Silver Springs,NY,Publicly Owned, 15 , 58 ," 1,703 ",3.41,,
Village of Skaneateles,NY,Publicly Owned, 31 , 260 ," 9,400 ",2.77,,
Village of Solvay,NY,Publicly Owned, 24 ," 14,033 "," 466,638 ",3.01,,
Village of Spencerport,NY,Publicly Owned, 70 , 695 ," 17,684 ",3.93,,
Village of Springville,NY,Publicly Owned, 20 , 856 ," 21,874 ",3.91,,
Village of Theresa,NY,Publicly Owned, 8 , 26 , 806 ,3.23,,
Village of Tupper Lake,NY,Publicly Owned, 48 , 732 ," 27,269 ",2.68,,
Village of Watkins Glen,NY,Publicly Owned, 124 ," 1,323 "," 43,748 ",3.02,,
Village of Wellsville,NY,Publicly Owned, 10 , 298 ," 12,445 ",2.39,,
Village of Westfield,NY,Publicly Owned, 18 , 822 ," 22,551 ",3.65,,
Albemarle Electric Member Corp,NC,Cooperative, 3 , 158 ," 2,308 ",6.85,,
Blue Ridge Elec Member Corp,NC,Cooperative, 12 ," 6,151 "," 141,968 ",4.33,,
Carolina Power & Light Co,NC,Investor Owned," 3,730 "," 479,491 "," 9,520,410 ",5.04,,
Central Electric Membership Corporation,NC,Cooperative, 12 ," 2,052 "," 38,645 ",5.31,,
City of Albemarle,NC,Publicly Owned, 16 ," 2,759 "," 47,049 ",5.86,,
City of Cherryville,NC,Publicly Owned, 14 , 310 ," 3,366 ",9.21,,
City of Gastonia,NC,Publicly Owned, 83 ," 5,196 "," 80,197 ",6.48,,
City of Kings Mountain,NC,Publicly Owned, 17 ," 1,413 "," 22,550 ",6.27,,
City of Kinston,NC,Publicly Owned, 9 ," 7,596 "," 129,747 ",5.85,,
City of Lexington,NC,Publicly Owned, 55 ," 6,400 "," 85,064 ",7.52,,
City of Monroe,NC,Publicly Owned, 113 ," 16,422 "," 320,525 ",5.12,,
City of Morganton,NC,Publicly Owned, 39 ," 6,109 "," 112,389 ",5.44,,
City of New Bern,NC,Publicly Owned, 8 ," 3,791 "," 55,657 ",6.81,,
City of Robersonville,NC,Publicly Owned, 2 , 453 ," 7,140 ",6.34,,
City of Rocky Mount,NC,Publicly Owned, 20 ," 8,713 "," 125,953 ",6.92,,
City of Shelby,NC,Publicly Owned, 4 , 105 ," 1,508 ",6.96,,
City of Statesville,NC,Publicly Owned, 43 ," 6,686 "," 117,107 ",5.71,,
City of Washington,NC,Publicly Owned, 2 ," 1,434 "," 19,540 ",7.34,,
City of Wilson,NC,Publicly Owned, 24 ," 30,886 "," 539,623 ",5.72,,
City of Winterville,NC,Publicly Owned, 12 , 664 ," 7,535 ",8.81,,
Concord City of,NC,Publicly Owned, 71 ," 4,750 "," 89,319 ",5.32,,
Duke Energy Corporation,NC,Investor Owned," 5,864 "," 683,101 "," 15,009,151 ",4.55,,
Edgecombe-Martin County E M C,NC,Cooperative, 6 ," 2,324 "," 50,634 ",4.59,,
EnergyUnited Elec Member Corp,NC,Cooperative, 24 ," 5,433 "," 121,961 ",4.45,,
Four County Elec Member Corp,NC,Cooperative, 10 ," 8,010 "," 231,560 ",3.46,,
French Broad Elec Member Corp,NC,Cooperative, 5 ," 6,850 "," 104,852 ",6.53,,
Granite Falls Town of,NC,Publicly Owned, 14 , 396 ," 5,319 ",7.45,,
Greenville Utilities Comm,NC,Publicly Owned, 241 ," 16,380 "," 272,231 ",6.02,,
Haywood Electric Member Corp,NC,Cooperative, 10 , 359 ," 5,047 ",7.11,,
Landis Town of,NC,Publicly Owned, 1 , 140 ," 2,698 ",5.19,,
Lincolnton City of,NC,Publicly Owned, 7 , 12 , 121 ,9.92,,
Lumbee River Elec Member Corp,NC,Cooperative, 10 ," 3,370 "," 84,614 ",3.98,,
Lumberton City of,NC,Publicly Owned, 6 ," 1,417 "," 19,558 ",7.25,,
Maiden Town of,NC,Publicly Owned, 42 ," 2,701 "," 46,877 ",5.76,,
"Mountain Electric Coop, Inc",NC,Cooperative, 4 ," 1,282 "," 19,456 ",6.59,,
Murphy Town of,NC,Publicly Owned, 4 ," 2,711 "," 54,112 ",5.01,,
New River Light & Power Co,NC,Publicly Owned, 3 , 490 ," 7,394 ",6.63,,
Newton City of,NC,Publicly Owned, 65 ," 1,972 "," 31,511 ",6.26,,
Pee Dee Electric Member Corp,NC,Cooperative, 2 , 266 ," 4,146 ",6.42,,
Piedmont Electric Member Corp,NC,Cooperative, 1 , 586 ," 10,927 ",5.36,,
Public Works Comm-City of Fayetteville,NC,Publicly Owned, 27 ," 17,710 "," 379,445 ",4.67,,
Randolph Electric Member Corp,NC,Cooperative, 3 , 793 ," 18,680 ",4.25,,
Roanoke Electric Member Corp,NC,Cooperative, 3 , 850 ," 15,686 ",5.42,,
Rutherford Elec Member Corp,NC,Cooperative, 18 ," 5,219 "," 135,765 ",3.84,,
Scotland Neck Town of,NC,Publicly Owned, 22 , 180 ," 3,309 ",5.44,,
Stantonsburg Town of,NC,Publicly Owned, 7 , 442 ," 6,127 ",7.21,,
Tennessee Valley Authority,NC,Federal, 4 , 216 ," 5,518 ",3.91,,
Tideland Electric Member Corp,NC,Cooperative, 2 , 127 ," 1,926 ",6.59,,
Town of Ayden,NC,Publicly Owned, 1 ," 2,515 "," 34,339 ",7.32,,
Town of Clayton,NC,Publicly Owned, 79 ," 1,240 "," 17,534 ",7.07,,
Town of Edenton,NC,Publicly Owned, 29 ," 2,386 "," 29,341 ",8.13,,
Town of Enfield,NC,Publicly Owned, 3 ," 1,063 "," 15,343 ",6.93,,
Town of High Point,NC,Publicly Owned, 360 ," 7,930 "," 179,344 ",4.42,,
Town of Hookerton,NC,Publicly Owned, 1 , 34 , 278 ,12.23,,
Town of Louisburg,NC,Publicly Owned, 15 ," 1,137 "," 14,671 ",7.75,,
Town of Pinetops,NC,Publicly Owned, 3 , 549 ," 8,168 ",6.72,,
Town of Smithfield,NC,Publicly Owned, 20 ," 1,216 "," 22,414 ",5.43,,
Town of Tarboro,NC,Publicly Owned, 60 ," 8,368 "," 121,042 ",6.91,,
Tri-County Elec Member Corp,NC,Cooperative, 3 ," 4,278 "," 82,177 ",5.21,,
Union Electric Membership Corp,NC,Cooperative, 2 , 546 ," 9,704 ",5.63,,
Virginia Electric & Power Co,NC,Investor Owned, 79 ," 64,966 "," 1,563,093 ",4.16,,
Wake Electric Membership Corp,NC,Cooperative, 4 ," 2,165 "," 69,648 ",3.11,,
Basin Electric Power Coop,ND,Cooperative, 2 ," 29,483 "," 922,406 ",3.20,,
"Capital Electric Coop, Inc",ND,Cooperative, 11 ," 1,116 "," 21,647 ",5.16,,
Cass County Electric Coop Inc,ND,Cooperative, 18 ," 2,196 "," 56,512 ",3.89,,
"Cavalier Rural Elec Coop, Inc",ND,Cooperative, 25 , 49 , 806 ,6.08,,
City of Lakota,ND,Publicly Owned, 30 , 182 ," 4,315 ",4.22,,
City of Park River,ND,Publicly Owned, 6 , 278 ," 4,939 ",5.63,,
City of Valley City,ND,Publicly Owned, 1 , 226 ," 3,473 ",6.51,,
Dakota Valley Elec Coop Inc,ND,Cooperative, 3 ," 9,222 "," 262,028 ",3.52,,
Grafton City of,ND,Publicly Owned, 10 ," 1,301 "," 31,223 ",4.17,,
KEM Electric Coop Inc,ND,Cooperative, 152 , 652 ," 7,451 ",8.75,,
"Lower Yellowstone R E A, Inc",ND,Cooperative, 56 , 455 ," 4,936 ",9.22,,
McKenzie Electric Coop Inc,ND,Cooperative, 7 ," 5,380 "," 132,649 ",4.06,,
"McLean Electric Coop, Inc",ND,Cooperative, 1 , 307 ," 8,419 ",3.65,,
MDU Resources Group Inc,ND,Investor Owned, 168 ," 6,284 "," 123,793 ",5.08,,
"Minnkota Power Coop, Inc",ND,Cooperative, 1 ," 1,101 "," 39,307 ",2.80,,
Mountrail-Williams Elec Coop,ND,Cooperative, 1 ," 1,227 "," 32,423 ",3.78,,
Nodak Electric Coop Inc,ND,Cooperative, 492 ," 14,384 "," 341,094 ",4.22,,
"North Central Elec Coop, Inc",ND,Cooperative, 4 , 344 ," 7,357 ",4.68,,
Northern Plains Electric Coop,ND,Cooperative, 10 ," 2,725 "," 64,794 ",4.21,,
Northern States Power Co,ND,Investor Owned, 26 ," 13,474 "," 323,157 ",4.17,,
Oliver-Mercer Elec Coop Inc,ND,Cooperative, 4 ," 4,894 "," 109,754 ",4.46,,
Otter Tail Power Co,ND,Investor Owned, 2 ," 2,700 "," 57,268 ",4.71,,
Slope Electric Coop Inc,ND,Cooperative, 112 ," 6,528 "," 141,127 ",4.63,,
Verendrye Electric Coop Inc,ND,Cooperative, 60 ," 4,823 "," 134,738 ",3.58,,
West Plains Electric Coop Inc,ND,Cooperative, 729 ," 7,722 "," 117,987 ",6.54,,
Arcanum City of,OH,Publicly Owned, 17 , 21 , 248 ,8.47,,
Bradner Village of,OH,Publicly Owned, 5 , 320 ," 4,510 ",7.10,,
Butler Rural Electric Coop Inc,OH,Cooperative, 2 , 373 ," 3,780 ",9.87,,
"Carroll Electric Coop, Inc",OH,Cooperative, 6 , 910 ," 12,630 ",7.21,,
Celina City of,OH,Publicly Owned, 16 ," 3,749 "," 69,163 ",5.42,,
Cincinnati Gas & Electric Company,OH,Investor Owned," 2,258 "," 200,436 "," 4,393,491 ",4.56,,
City of Amherst,OH,Publicly Owned, 51 ," 1,314 "," 22,803 ",5.76,,
City of Bowling Green,OH,Publicly Owned, 89 ," 15,621 "," 318,333 ",4.91,,
City of Bryan,OH,Publicly Owned, 45 ," 6,767 "," 133,974 ",5.05,,
City of Cleveland,OH,Publicly Owned, 21 ," 35,195 "," 563,582 ",6.24,,
City of Columbus,OH,Publicly Owned, 587 ," 40,999 "," 663,269 ",6.18,,
City of Custar,OH,Publicly Owned, 1 , 105 , 865 ,12.14,,
City of Cuyahoga Falls,OH,Publicly Owned, 179 ," 10,459 "," 167,930 ",6.23,,
City of Dover,OH,Publicly Owned, 112 ," 7,079 "," 118,350 ",5.98,,
City of Galion,OH,Publicly Owned, 73 ," 3,132 "," 42,265 ",7.41,,
City of Hamilton,OH,Publicly Owned, 50 ," 11,165 "," 192,391 ",5.80,,
City of Hubbard,OH,Publicly Owned, 1 , 382 ," 5,257 ",7.27,,
City of Lebanon,OH,Publicly Owned, 331 ," 5,391 "," 75,313 ",7.16,,
City of Napoleon,OH,Publicly Owned, 37 ," 5,266 "," 85,127 ",6.19,,
City of Niles,OH,Publicly Owned, 93 ," 5,564 "," 74,949 ",7.42,,
City of Orrville,OH,Publicly Owned, 11 ," 6,050 "," 112,997 ",5.35,,
City of Painesville,OH,Publicly Owned, 6 ," 3,504 "," 57,220 ",6.12,,
City of Piqua,OH,Publicly Owned, 19 ," 4,558 "," 93,246 ",4.89,,
City of Shelby,OH,Publicly Owned, 20 ," 1,862 "," 30,645 ",6.08,,
City of St Marys,OH,Publicly Owned, 17 ," 5,671 "," 120,607 ",4.70,,
City of Tipp City,OH,Publicly Owned, 44 ," 3,296 "," 64,765 ",5.09,,
City of Wadsworth,OH,Publicly Owned, 148 ," 6,231 "," 95,827 ",6.50,,
City of Wapakoneta,OH,Publicly Owned, 133 ," 2,602 "," 68,457 ",3.80,,
City of Westerville,OH,Publicly Owned, 16 ," 3,093 "," 83,521 ",3.70,,
Cleveland Electric Illum Co,OH,Investor Owned," 1,702 "," 425,091 "," 6,946,569 ",6.12,,
Clyde Light & Power,OH,Publicly Owned, 9 ," 5,080 "," 148,371 ",3.42,,
Columbiana City of,OH,Publicly Owned, 18 ," 1,527 "," 23,492 ",6.50,,
Columbus Southern Power Co,OH,Investor Owned," 2,770 "," 134,467 "," 2,760,261 ",4.87,,
Consolidated Electric Coop Inc,OH,Cooperative, 6 ," 1,678 "," 30,655 ",5.47,,
Dayton Power & Light Co,OH,Investor Owned," 1,591 "," 93,219 "," 2,199,295 ",4.24,,
Edgerton Village of,OH,Publicly Owned, 11 , 838 ," 14,074 ",5.95,,
"Firelands Electric Coop, Inc",OH,Cooperative, 55 , 822 ," 12,484 ",6.58,,
Grafton Village of,OH,Publicly Owned, 13 , 732 ," 10,143 ",7.22,,
Guernsey-Muskingum El Coop Inc,OH,Cooperative, 2 , 428 ," 9,597 ",4.46,,
Hancock-Wood Electric Coop Inc,OH,Cooperative, 7 ," 5,739 "," 148,351 ",3.87,,
Holmes-Wayne Electric Coop Inc,OH,Cooperative, 7 ," 1,887 "," 36,100 ",5.23,,
Jackson City of,OH,Publicly Owned, 10 ," 4,020 "," 80,057 ",5.02,,
Licking Rural Electric Inc,OH,Cooperative, 8 ," 1,168 "," 14,979 ",7.80,,
Lodi Village of,OH,Publicly Owned, 22 , 721 ," 9,368 ",7.70,,
Logan County Coop Power & Light,OH,Cooperative, 7 ," 2,566 "," 51,423 ",4.99,,
"Lorain-Medina R E C, Inc",OH,Cooperative, 9 ," 1,542 "," 35,653 ",4.33,,
"Mid-Ohio Energy Coop, Inc",OH,Cooperative, 3 , 928 ," 16,176 ",5.74,,
"Midwest Electric, Inc",OH,Cooperative, 5 ," 1,004 "," 23,990 ",4.19,,
Monongahela Power Co,OH,Investor Owned, 917 ," 35,970 "," 1,183,226 ",3.04,,
Monroeville Village of,OH,Publicly Owned, 6 ," 1,992 "," 37,951 ",5.25,,
Montpelier Village of,OH,Publicly Owned, 38 ," 2,724 "," 45,164 ",6.03,,
"North Central Elec Coop, Inc",OH,Cooperative, 7 ," 4,041 "," 132,708 ",3.05,,
"North Western Elec Coop, Inc",OH,Cooperative, 4 , 312 ," 6,080 ",5.13,,
Ohio Edison Co,OH,Investor Owned, 664 ," 346,705 "," 6,427,143 ",5.39,,
Ohio Power Co,OH,Investor Owned," 7,625 "," 523,190 "," 14,318,131 ",3.65,,
Ohio Valley Electric Corp,OH,Investor Owned, 1 ," 9,745 "," 273,070 ",3.57,,
"Paulding-Putman Elec Coop, Inc",OH,Cooperative, 3 ," 1,503 "," 41,457 ",3.63,,
"Pioneer Rural Elec Coop, Inc",OH,Cooperative, 9 ," 11,006 "," 281,778 ",3.91,,
Pioneer Village of,OH,Publicly Owned, 6 ," 1,171 "," 19,047 ",6.15,,
Prospect Corporation,OH,Publicly Owned, 6 , 102 ," 1,015 ",10.05,,
Seville Board of Public Affairs,OH,Publicly Owned, 23 , 721 ," 11,153 ",6.46,,
South Central Power Company,OH,Cooperative, 76 ," 23,230 "," 485,357 ",4.79,,
Toledo Edison Co,OH,Investor Owned, 178 ," 202,395 "," 4,893,298 ",4.14,,
"Union Rural Electric Coop, Inc",OH,Cooperative, 5 ," 13,664 "," 316,163 ",4.32,,
Village of Arcadia,OH,Publicly Owned, 3 , 69 ," 1,139 ",6.06,,
Village of Beach City,OH,Publicly Owned, 29 , 312 ," 3,797 ",8.22,,
Village of Bethel,OH,Publicly Owned, 54 , 619 ," 6,644 ",9.32,,
Village of Blanchester,OH,Publicly Owned, 41 , 702 ," 14,088 ",4.98,,
Village of Bloomdale,OH,Publicly Owned, 2 , 94 ," 1,338 ",7.03,,
Village of Brewster,OH,Publicly Owned, 10 ," 1,679 "," 31,511 ",5.33,,
Village of Carey,OH,Publicly Owned, 7 ," 2,997 "," 72,335 ",4.14,,
Village of Cygnet,OH,Publicly Owned, 1 , 27 , 360 ,7.50,,
Village of Deshler,OH,Publicly Owned, 11 , 594 ," 9,346 ",6.36,,
Village of Eldorado,OH,Publicly Owned, 3 , 71 , 927 ,7.66,,
Village of Elmore,OH,Publicly Owned, 29 , 368 ," 4,756 ",7.74,,
Village of Genoa,OH,Publicly Owned, 5 , 239 ," 3,280 ",7.29,,
Village of Greenwich,OH,Publicly Owned, 8 , 445 ," 9,276 ",4.80,,
Village of Haskins,OH,Publicly Owned, 3 , 76 , 391 ,19.44,,
Village of Jackson Center,OH,Publicly Owned, 12 , 704 ," 9,823 ",7.17,,
Village of Lakeview,OH,Publicly Owned, 17 , 168 ," 2,447 ",6.87,,
Village of Lucas,OH,Publicly Owned, 9 , 71 ," 1,192 ",5.96,,
Village of Marshallville,OH,Publicly Owned, 3 , 44 , 753 ,5.84,,
Village of Milan,OH,Publicly Owned, 5 , 126 ," 1,172 ",10.75,,
Village of Minster,OH,Publicly Owned, 37 ," 3,204 "," 65,847 ",4.87,,
Village of New Bremen,OH,Publicly Owned, 3 ," 1,681 "," 29,145 ",5.77,,
Village of New Knoxville,OH,Publicly Owned, 4 , 217 ," 4,144 ",5.24,,
Village of Oak Harbor,OH,Publicly Owned, 3 , 434 ," 7,387 ",5.88,,
Village of Obetz,OH,Publicly Owned, 13 ," 1,005 "," 15,730 ",6.39,,
Village of Ohio City,OH,Publicly Owned, 11 , 134 ," 1,945 ",6.89,,
Village of Pemberville,OH,Publicly Owned, 8 , 562 ," 9,586 ",5.86,,
Village of Plymouth,OH,Publicly Owned, 4 , 134 ," 2,412 ",5.56,,
Village of Republic,OH,Publicly Owned, 2 , 33 , 386 ,8.55,,
Village of Shiloh,OH,Publicly Owned, 4 , 73 ," 1,771 ",4.12,,
Village of Sycamore,OH,Publicly Owned, 2 , 279 ," 5,262 ",5.30,,
Village of Tontogany,OH,Publicly Owned, 6 , 27 , 501 ,5.39,,
Village of Versailles,OH,Publicly Owned, 9 ," 2,044 "," 32,024 ",6.38,,
Village of Waynesfield,OH,Publicly Owned, 1 , 92 ," 1,320 ",6.97,,
Village of Wellington,OH,Publicly Owned, 16 ," 2,165 "," 32,905 ",6.58,,
Village of Wharton,OH,Publicly Owned, 1 , 58 ," 1,027 ",5.65,,
Village of Yellow Springs,OH,Publicly Owned, 14 , 725 ," 14,765 ",4.91,,
"Washington Electric Coop, Inc",OH,Cooperative, 1 ," 1,054 "," 17,670 ",5.96,,
"Caddo Electric Coop, Inc",OK,Cooperative, 9 ," 1,370 "," 17,600 ",7.78,,
